Stone Monkey,alpine,5.12a,12,,,http://www.mountainproject.com/v/stone-monkey/105749545
Syke's Sickle,alpine,5.9+,9,900,7 pitches,http://www.mountainproject.com/v/sykes-sickle/105748499
The Ten Essentials,alpine,5.8,8,800,9 pitches,http://www.mountainproject.com/v/the-ten-essentials/105902356
North Ridge,alpine,5.6,6,,7 pitches,http://www.mountainproject.com/v/north-ridge/105748502
East Gully,alpine,5.4,4,,4 pitches,http://www.mountainproject.com/v/east-gully/105750994
South Prow,alpine,5.7,7,950,7 pitches,http://www.mountainproject.com/v/south-prow/105757333
Valhalla,alpine,5.7+,7,600,4 pitches,http://www.mountainproject.com/v/valhalla/107736827
Northeast Ridge,alpine,5.6,6,,5 pitches,http://www.mountainproject.com/v/northeast-ridge/105750940
Neathawk-Collett,alpine,5.10-,10,900,6 pitches,http://www.mountainproject.com/v/neathawk-collett/107808875
South Face Variation: La Porte de l'Enfer,alpine,5.10,10,200,1 pitch,http://www.mountainproject.com/v/south-face-variation-la-porte-de-lenfer/109061469
Southwest Corner,alpine,5.9,9,,9 pitches,http://www.mountainproject.com/v/southwest-corner/105754654
South Face,alpine,5.8,8,,8 pitches,http://www.mountainproject.com/v/south-face/105749770
Anderson-Magill,alpine,5.10d,10,1000,9 pitches,http://www.mountainproject.com/v/anderson-magill/105759159
Better than Love,alpine,5.8,8,,8 pitches,http://www.mountainproject.com/v/better-than-love/105750769
Center Route,alpine,5.6,6,,3 pitches,http://www.mountainproject.com/v/center-route/105757285
Collins Donn,alpine,5.9,9,870,6 pitches,http://www.mountainproject.com/v/collins-donn/105762864
Direct Second Buttress,alpine,5.9,9,,8 pitches,http://www.mountainproject.com/v/direct-second-buttress/105761817
Englishman's Route,alpine,5.8,8,800,6 pitches,http://www.mountainproject.com/v/englishmans-route/105764322
Finch Route,alpine,5.8-,8,400,2 pitches,http://www.mountainproject.com/v/finch-route/105762678
Great Dihedral,alpine,5.7,7,400,3 pitches,http://www.mountainproject.com/v/great-dihedral/105757192
Hesse-Ferguson,alpine,5.9,9,1000,7 pitches,http://www.mountainproject.com/v/hesse-ferguson/105756919
In Between (aka Right Dihedral),alpine,5.9,9,,2 pitches,http://www.mountainproject.com/v/in-between-aka-right-dihedral/105867229
Jackin' the Johnson,alpine,5.11b/c,11,900,8 pitches,http://www.mountainproject.com/v/jackin-the-johnson/105850770
Jackson-Johnson,alpine,5.9,9,1000,8 pitches,http://www.mountainproject.com/v/jackson-johnson/105748996
Kor-Van Tongeren,alpine,5.9,9,,8 pitches,http://www.mountainproject.com/v/kor-van-tongeren/105764325
Love at First Sight,alpine,5.10b,10,900,6 pitches,http://www.mountainproject.com/v/love-at-first-sight/106242262
Love Route,alpine,5.9,9,,8 pitches,http://www.mountainproject.com/v/love-route/105754810
Northcutt-Carter,alpine,5.7,7,900,8 pitches,http://www.mountainproject.com/v/northcutt-carter/105952163
Second Buttress Tour,alpine,5.9,9,,9 pitches,http://www.mountainproject.com/v/second-buttress-tour/105751192
Standard Route aka 1st Buttress Route,alpine,5.5,5,,2 pitches,http://www.mountainproject.com/v/standard-route-aka-1st-buttress-route/105757294
Storm Riders,alpine,5.10-,10,1000,6 pitches,http://www.mountainproject.com/v/storm-riders/105854431
Culp-Bossier,alpine,5.8+,8,,8 pitches,http://www.mountainproject.com/v/culp-bossier/105763911
Dragon's Egg Couloir Ski Descent,alpine,Steep,0.5,,,http://www.mountainproject.com/v/dragons-egg-couloir-ski-descent/105759642
Main Vein,alpine,5.11,11,,4 pitches,http://www.mountainproject.com/v/main-vein/105751039
The Flying Buttress,alpine,5.9,9,,6 pitches,http://www.mountainproject.com/v/the-flying-buttress/105756781
Ariana,alpine,5.12a,12,,6 pitches,http://www.mountainproject.com/v/ariana/105751150
Black Dagger,alpine,5.11a,11,,3 pitches,http://www.mountainproject.com/v/black-dagger/105750643
Curving Vine,alpine,5.11a,11,,6 pitches,http://www.mountainproject.com/v/curving-vine/105757270
D1,alpine,5.12a,12,,,http://www.mountainproject.com/v/d1/105749455
D7,alpine,5.11,11,,6 pitches,http://www.mountainproject.com/v/d7/105749662
D7 Variation,alpine,5.11b,11,,5 pitches,http://www.mountainproject.com/v/d7-variation/107729409
Dunn Westbay,alpine,5.10,10,1000,10 pitches,http://www.mountainproject.com/v/dunn-westbay/105757201
Forrest Finish,alpine,5.10,10,1000,8 pitches,http://www.mountainproject.com/v/forrest-finish/105757033
Full Dunn-Westbay,alpine,5.14-,14,1000,4 pitches,http://www.mountainproject.com/v/full-dunn-westbay/108312588
Full House,alpine,5.12,12,1000,8 pitches,http://www.mountainproject.com/v/full-house/106695083
Hearts and Arrows,alpine,5.12b,12,1000,9 pitches,http://www.mountainproject.com/v/hearts-and-arrows/107211104
King of Swords,alpine,5.12a,12,,,http://www.mountainproject.com/v/king-of-swords/105750688
The Obelisk,alpine,5.11a,11,600,7 pitches,http://www.mountainproject.com/v/the-obelisk/105760533
Pervertical Sanctuary,alpine,5.11a,11,,6 pitches,http://www.mountainproject.com/v/pervertical-sanctuary/105748939
Yellow Wall,alpine,5.11b,11,1000,8 pitches,http://www.mountainproject.com/v/yellow-wall/105748493
Casual Route,alpine,5.10a,10,,7 pitches,http://www.mountainproject.com/v/casual-route/105748496
Brain Stem,sport,5.13,13,100,1 pitch,http://www.mountainproject.com/v/brain-stem/109393316
Celestial Gate,trad,5.12-,12,200,2 pitches,http://www.mountainproject.com/v/celestial-gate/105762657
Center Dihedral,trad,5.10d,10,200,2 pitches,http://www.mountainproject.com/v/center-dihedral/105762828
Desolation Angels,trad,5.11d,11,150,2 pitches,http://www.mountainproject.com/v/desolation-angels/105758437
Greensleeves,sport,5.12b,12,100,1 pitch,http://www.mountainproject.com/v/greensleeves/105762660
Hats Off,trad,5.12a/b,12,200,2 pitches,http://www.mountainproject.com/v/hats-off/105758563
Heavenly Daze,sport,5.12c,12,100,1 pitch,http://www.mountainproject.com/v/heavenly-daze/105760314
Multiple Blues,trad,5.10c,10,50,1 pitch,http://www.mountainproject.com/v/multiple-blues/105759729
Nameless Demons,trad,5.10b,10,130,2 pitches,http://www.mountainproject.com/v/nameless-demons/105757735
Original Sin,trad,5.10d,10,70,1 pitch,http://www.mountainproject.com/v/original-sin/105757738
Pitch Perfect,trad,5.12+,12,120,1 pitch,http://www.mountainproject.com/v/pitch-perfect/109475742
Rope Rider,trad,5.12a,12,80,1 pitch,http://www.mountainproject.com/v/rope-rider/105764511
Telekinesis,sport,5.13,13,100,1 pitch,http://www.mountainproject.com/v/telekinesis/106421340
The Wasp,trad,5.13a,13,95,1 pitch,http://www.mountainproject.com/v/the-wasp/105925749
Days of Heaven,trad,5.10d,10,200,3 pitches,http://www.mountainproject.com/v/days-of-heaven/105749047
The Ant Farm,alpine,5.10+,10,500,3 pitches,http://www.mountainproject.com/v/the-ant-farm/106822468
Cannonball Corner,alpine,5.10c,10,500,6 pitches,http://www.mountainproject.com/v/cannonball-corner/105764565
Cary Granite,alpine,5.11c,11,480,5 pitches,http://www.mountainproject.com/v/cary-granite/105764595
Coffee Achievers,alpine,5.10+,10,700,7 pitches,http://www.mountainproject.com/v/coffee-achievers/105848365
The Emerald Highway,alpine,5.10+,10,700,6 pitches,http://www.mountainproject.com/v/the-emerald-highway/106822484
Escape Route,alpine,5.8+,8,400,3 pitches,http://www.mountainproject.com/v/escape-route/107081102
Espresso,alpine,5.11a,11,640,6 pitches,http://www.mountainproject.com/v/espresso/105764622
Good Evans,alpine,5.10d,10,,,http://www.mountainproject.com/v/good-evans/105755089
Harry Cary,alpine,5.11,11,480,3 pitches,http://www.mountainproject.com/v/harry-cary/108350742
High Variance,alpine,5.12b,12,700,8 pitches,http://www.mountainproject.com/v/high-variance/108383968
Old Rappel Route,alpine,5.10d,10,400,3 pitches,http://www.mountainproject.com/v/old-rappel-route/106204230
Parallel Universe,alpine,5.10,10,600,6 pitches,http://www.mountainproject.com/v/parallel-universe/106203835
Phil-a-Guster,alpine,5.11a,11,50,1 pitch,http://www.mountainproject.com/v/phil-a-guster/106517509
Rainbow Highway,alpine,5.10+,10,800,7 pitches,http://www.mountainproject.com/v/rainbow-highway/107724863
Road Warrior,alpine,5.10,10,400,5 pitches,http://www.mountainproject.com/v/road-warrior/105760494
The Rusty Dagger,alpine,5.12a,12,600,7 pitches,http://www.mountainproject.com/v/the-rusty-dagger/106203868
Undertow,alpine,5.10a,10,500,5 pitches,http://www.mountainproject.com/v/undertow/106200712
Undertow (free),alpine,5.11+,11,500,6 pitches,http://www.mountainproject.com/v/undertow-free/109241961
Unnamed Bolted Face,alpine,5.11,11,160,1 pitch,http://www.mountainproject.com/v/unnamed-bolted-face/106205519
Sinners On Sunday,alpine,5.12-,12,700,6 pitches,http://www.mountainproject.com/v/sinners-on-sunday/109317347
1911 Gully,trad,5.5,5,,,http://www.mountainproject.com/v/1911-gully/105753544
Blazing Biners,sport,5.10a,10,70,1 pitch,http://www.mountainproject.com/v/blazing-biners/105760680
College Drop Out aka East Face North Side,trad,5.7,7,,,http://www.mountainproject.com/v/college-drop-out-aka-east-face-north-side/105748050
Direct West Face a/k/a Western Skyline,trad,5.11b,11,135,1 pitch,http://www.mountainproject.com/v/direct-west-face-aka-western-skyline/106517646
Doctor Merkwurdigliebe,trad,5.8,8,40,1 pitch,http://www.mountainproject.com/v/doctor-merkwurdigliebe/107945083
Dog's Head Cutoff,trad,5.4,4,,,http://www.mountainproject.com/v/dogs-head-cutoff/105753259
East Face Left,trad,5.5,5,1300,9 pitches,http://www.mountainproject.com/v/east-face-left/105752749
Extra Point,trad,5.6,6,800,5 pitches,http://www.mountainproject.com/v/extra-point/105749851
Falcon's Fracture,trad,5.8,8,,,http://www.mountainproject.com/v/falcons-fracture/105750232
Friday's Folly,trad,5.7,7,80,1 pitch,http://www.mountainproject.com/v/fridays-folly/105750460
Friday's Folly Direct,trad,5.7,7,60,1 pitch,http://www.mountainproject.com/v/fridays-folly-direct/105899946
Funny Games,trad,5.12d,12,,,http://www.mountainproject.com/v/funny-games/105751651
Greenman's Crack,trad,5.3,3,100,1 pitch,http://www.mountainproject.com/v/greenmans-crack/105759279
Holier than Thou,sport,5.11,11,80,1 pitch,http://www.mountainproject.com/v/holier-than-thou/107945051
Inner Sanctum,trad,5.9,9,150,1 pitch,http://www.mountainproject.com/v/inner-sanctum/105884374
Northwest Passage,trad,5.10b,10,200,3 pitches,http://www.mountainproject.com/v/northwest-passage/105757558
Pentaprance,trad,5.10d,10,150,2 pitches,http://www.mountainproject.com/v/pentaprance/105761385
Ph.D. Roof,trad,5.10a,10,650,4 pitches,http://www.mountainproject.com/v/phd-roof/105758161
Right Of Spring,trad,5.8+,8,230,2 pitches,http://www.mountainproject.com/v/right-of-spring/105884358
Saturday's Folly,trad,5.8+,8,72,1 pitch,http://www.mountainproject.com/v/saturdays-folly/105751153
Sayonara,sport,5.10b,10,70,1 pitch,http://www.mountainproject.com/v/sayonara/105763725
Shoyu State,sport,5.11a,11,100,1 pitch,http://www.mountainproject.com/v/shoyu-state/105760677
South Chimney,trad,5.5,5,,,http://www.mountainproject.com/v/south-chimney/105753622
Southwest Chimney,trad,5.4,4,,,http://www.mountainproject.com/v/southwest-chimney/105751786
Super Woo,trad,5.10a/b,10,,,http://www.mountainproject.com/v/super-woo/105751813
Thin Crack,trad,5.11c,11,150,1 pitch,http://www.mountainproject.com/v/thin-crack/105884385
Third Kingdom/Papillion,trad,5.12b,12,,,http://www.mountainproject.com/v/third-kingdompapillion/105754447
Third World Zone,trad,5.4,4,1300,8 pitches,http://www.mountainproject.com/v/third-world-zone/106657244
Unknown (formerly entered as Problem Child),trad,5.9,9,130,1 pitch,http://www.mountainproject.com/v/unknown-formerly-entered-as-problem-child/105895193
Waiting For Columbus,sport,5.10c,10,180,1 pitch,http://www.mountainproject.com/v/waiting-for-columbus/105763728
West Door,trad,5.8,8,,,http://www.mountainproject.com/v/west-door/105751156
West Face [3rd Flatrion],trad,5.10b,10,150,1 pitch,http://www.mountainproject.com/v/west-face-3rd-flatrion/105757561
Winky Woo,trad,5.4,4,,,http://www.mountainproject.com/v/winky-woo/105750667
Wrongs of Fall,trad,5.9,9,210,2 pitches,http://www.mountainproject.com/v/wrongs-of-fall/107385328
East Face (Standard),trad,5.4,4,,,http://www.mountainproject.com/v/east-face-standard/105748047
 Calypso Direct Start,trad,5.8+,8,20,1 pitch,http://www.mountainproject.com/v/-calypso-direct-start/107394194
Across The River From Butt Hair,trad,5.9,9,,,http://www.mountainproject.com/v/across-the-river-from-butt-hair/105753172
The Bomb,trad,5.4,4,,,http://www.mountainproject.com/v/the-bomb/105750568
Boulder Direct,trad,5.5,5,,,http://www.mountainproject.com/v/boulder-direct/105749869
Breezy,trad,5.5,5,,,http://www.mountainproject.com/v/breezy/105750472
Calypso Direct,trad,5.8,8,100,1 pitch,http://www.mountainproject.com/v/calypso-direct/105760206
Day 444,trad,5.8,8,100,1 pitch,http://www.mountainproject.com/v/day-444/108477369
Erickson's Wide Crack,trad,5.9-,9,70,1 pitch,http://www.mountainproject.com/v/ericksons-wide-crack/107156460
The G.Y. Dihedral,trad,5.8,8,100,1 pitch,http://www.mountainproject.com/v/the-gy-dihedral/105760209
"Governor's Climb, The",trad,5.5,5,80,1 pitch,http://www.mountainproject.com/v/governors-climb-the/106712700
Hard-Up,trad,5.9+,9,140,1 pitch,http://www.mountainproject.com/v/hard-up/105762126
I Did It My Way,trad,5.10a,10,,,http://www.mountainproject.com/v/i-did-it-my-way/105755470
Jimmy Cliff,trad,5.7,7,100,1 pitch,http://www.mountainproject.com/v/jimmy-cliff/105762471
Left Out,trad,5.9-,9,,,http://www.mountainproject.com/v/left-out/105752359
Lemmings,trad,5.8,8,,,http://www.mountainproject.com/v/lemmings/105751354
My Own Way,trad,5.10b,10,,,http://www.mountainproject.com/v/my-own-way/105755473
"No, Do it My Way",trad,5.10a,10,50,1 pitch,http://www.mountainproject.com/v/no-do-it-my-way/105941034
Raisin Bran,trad,5.9-,9,60,1 pitch,http://www.mountainproject.com/v/raisin-bran/105941029
Rastaman Roof,trad,5.9+,9,,,http://www.mountainproject.com/v/rastaman-roof/105754846
Recon,trad,5.6,6,300,3 pitches,http://www.mountainproject.com/v/recon/105760905
Reggae,trad,5.8,8,,,http://www.mountainproject.com/v/reggae/105748406
Roofed Out,trad,5.7,7,,,http://www.mountainproject.com/v/roofed-out/105755476
Salvation,trad,5.12a,12,50,1 pitch,http://www.mountainproject.com/v/salvation/105955772
Stagger,trad,5.8-,8,30,1 pitch,http://www.mountainproject.com/v/stagger/105955782
Tagger,trad,5.10b/c,10,,,http://www.mountainproject.com/v/tagger/105748379
Tigger,trad,5.5,5,,,http://www.mountainproject.com/v/tigger/105748681
Tigger Plus,trad,5.8,8,,,http://www.mountainproject.com/v/tigger-plus/105754987
Variety,trad,5.8,8,,,http://www.mountainproject.com/v/variety/105965539
West Overhang,trad,5.7,7,,,http://www.mountainproject.com/v/west-overhang/105751342
Wind Ridge,trad,5.8,8,,,http://www.mountainproject.com/v/wind-ridge/105748361
Wind Tower Slab,trad,5.9,9,105,1 pitch,http://www.mountainproject.com/v/wind-tower-slab/105754921
Calypso,trad,5.6,6,,,http://www.mountainproject.com/v/calypso/105748391
Atalanta,trad,5.3,3,,,http://www.mountainproject.com/v/atalanta/105753979
Baker's Way,trad,5.3,3,,,http://www.mountainproject.com/v/bakers-way/105754588
Butterfly,trad,5.6,6,,,http://www.mountainproject.com/v/butterfly/105753721
Dumais Direct,trad,5.8,8,1000,6 pitches,http://www.mountainproject.com/v/dumais-direct/106105696
East Face Gully,trad,5.3,3,,,http://www.mountainproject.com/v/east-face-gully/105753982
East Face North Side/1st Flatiron,trad,5.2,2,,,http://www.mountainproject.com/v/east-face-north-side1st-flatiron/105765114
Fandango,trad,5.5,5,,4 pitches,http://www.mountainproject.com/v/fandango/105748508
Fandango Variation,trad,5.6,6,,6 pitches,http://www.mountainproject.com/v/fandango-variation/105748511
First in Flight,trad,5.11a,11,,,http://www.mountainproject.com/v/first-in-flight/105756124
Hubris,trad,5.6,6,,,http://www.mountainproject.com/v/hubris/105753700
Kamikaze Overhangs,trad,5.8,8,,,http://www.mountainproject.com/v/kamikaze-overhangs/105753823
Massugu,trad,5.5,5,550,3 pitches,http://www.mountainproject.com/v/massugu/108988078
North Arete,trad,5.4,4,,,http://www.mountainproject.com/v/north-arete/105752794
Red Slab Variation,trad,5.8,8,1000,7 pitches,http://www.mountainproject.com/v/red-slab-variation/105761397
Southwest Face,trad,5.0,0,,,http://www.mountainproject.com/v/southwest-face/105750976
Way of the Ancients,trad,5.5,5,500,3 pitches,http://www.mountainproject.com/v/way-of-the-ancients/106614295
Yellow Brick Road,trad,5.7,7,1000,6 pitches,http://www.mountainproject.com/v/yellow-brick-road/105971796
Zig Zag,trad,5.7,7,,,http://www.mountainproject.com/v/zig-zag/105751606
Direct Route,trad,5.6,6,,10 pitches,http://www.mountainproject.com/v/direct-route/105748268
Coach's Demise,trad,5.9+,9,70,1 pitch,http://www.mountainproject.com/v/coachs-demise/105757933
Cross-country,trad,5.11b,11,110,1 pitch,http://www.mountainproject.com/v/cross-country/105759486
Crossfire,trad,5.11d,11,,,http://www.mountainproject.com/v/crossfire/106247599
Derek-Tissima,trad,5.12,12,50,1 pitch,http://www.mountainproject.com/v/derek-tissima/105764385
Direct North Face,trad,5.11-,11,,,http://www.mountainproject.com/v/direct-north-face/105749743
DNF 5.10 variation,trad,5.10c,10,,,http://www.mountainproject.com/v/dnf-510-variation/105993402
Hairstyles and Attitudes,sport,5.12b/c,12,,,http://www.mountainproject.com/v/hairstyles-and-attitudes/105755695
Independent Study,trad,5.10c,10,100,1 pitch,http://www.mountainproject.com/v/independent-study/105760347
Inner Space,trad,5.11b,11,,,http://www.mountainproject.com/v/inner-space/105753877
Interceptor,trad,5.11b,11,,,http://www.mountainproject.com/v/interceptor/105754171
Lilliburlero,trad,5.11d,11,60,1 pitch,http://www.mountainproject.com/v/lilliburlero/107309705
Madame Guillotine,sport,5.12,12,180,1 pitch,http://www.mountainproject.com/v/madame-guillotine/106737985
March of Dimes,trad,5.10,10,,3 pitches,http://www.mountainproject.com/v/march-of-dimes/105750418
Marie Antoinette,trad,5.10a,10,,,http://www.mountainproject.com/v/marie-antoinette/105764313
Model Citizen,trad,5.11a,11,110,1 pitch,http://www.mountainproject.com/v/model-citizen/108117028
Nexus,trad,5.11a,11,140,1 pitch,http://www.mountainproject.com/v/nexus/106898309
Northcutt Start,trad,5.10d,10,60,1 pitch,http://www.mountainproject.com/v/northcutt-start/105748678
Northeast Corner,trad,5.10a,10,200,3 pitches,http://www.mountainproject.com/v/northeast-corner/108139327
Northwest Corner,trad,5.11a,11,,,http://www.mountainproject.com/v/northwest-corner/105753265
Outer Face,trad,5.10,10,70,1 pitch,http://www.mountainproject.com/v/outer-face/105760188
Outer Space,trad,5.10c,10,,,http://www.mountainproject.com/v/outer-space/105748612
Prow Finish,trad,5.8,8,100,1 pitch,http://www.mountainproject.com/v/prow-finish/107222497
Saturnalia,trad,5.11b,11,100,1 pitch,http://www.mountainproject.com/v/saturnalia/105760563
Shatek's Ramp-age,trad,5.8,8,70,1 pitch,http://www.mountainproject.com/v/shateks-ramp-age/105763455
Space,trad,5.11b,11,110,1 pitch,http://www.mountainproject.com/v/space/107635228
Space Invaders,sport,5.11a,11,70,4 pitches,http://www.mountainproject.com/v/space-invaders/105762588
The Spice Tour,trad,5.11,11,,,http://www.mountainproject.com/v/the-spice-tour/105749737
Werk Supp,trad,5.9,9,,2 pitches,http://www.mountainproject.com/v/werk-supp/105749890
Wide Country,trad,5.11a,11,230,2 pitches,http://www.mountainproject.com/v/wide-country/105760527
Wide Times,trad,5.11-,11,90,1 pitch,http://www.mountainproject.com/v/wide-times/105927806
X-M,trad,5.10c,10,,,http://www.mountainproject.com/v/x-m/105750403
The Bastille Crack,trad,5.7,7,350,5 pitches,http://www.mountainproject.com/v/the-bastille-crack/105748490
Abracadabra,trad,5.11+,11,100,1 pitch,http://www.mountainproject.com/v/abracadabra/106259193
Burning Chrome,trad,5.9+,9,150,1 pitch,http://www.mountainproject.com/v/burning-chrome/105944797
Cinders And Saints,trad,5.7,7,30,1 pitch,http://www.mountainproject.com/v/cinders-and-saints/105764742
The Color of Pomegranates,trad,5.12c,12,180,1 pitch,http://www.mountainproject.com/v/the-color-of-pomegranates/107942033
Controlled Burn ,trad,5.10,10,,,http://www.mountainproject.com/v/controlled-burn-/107217981
Darkness 'til Dawn,trad,5.10-,10,140,1 pitch,http://www.mountainproject.com/v/darkness-til-dawn/105750565
Direct Variation to Zot Face,trad,5.8,8,90,1 pitch,http://www.mountainproject.com/v/direct-variation-to-zot-face/108229807
Disappearing Act (aka Kryptonite),trad,5.11a,11,140,2 pitches,http://www.mountainproject.com/v/disappearing-act-aka-kryptonite/105749425
Doris Gets Her Oats,trad,5.8+,8,70,1 pitch,http://www.mountainproject.com/v/doris-gets-her-oats/107109408
Dream Weaver,trad,5.10b,10,50,1 pitch,http://www.mountainproject.com/v/dream-weaver/108810413
The Everybody Route,trad,5.10d,10,150,1 pitch,http://www.mountainproject.com/v/the-everybody-route/105757624
